[[[1652136000,1652136300,60,1.81567,1.77333,1.76717,1.65267,1.66133]]]
[[[1652136000,1652136300,60,2.46035,2.41305,2.49597,2.46803,3.12769]]]
[[[1652136000,1652136300,60,0.0664042,0.0722455,0.0693672,0.0727031,0.0875879]]]
[[[1652136000,1652136300,60,2.07009e+11,2.06967e+11,2.06904e+11,2.06825e+11,2.0679e+11]]]
[[[1652136000,1652136300,60,0.424167,0.396,0.383,0.373,0.4725]]]
[[[1652136000,1652136300,60,1.02682,0.832541,0.890138,1.12839,2.05906]]]
[[[1652136000,1652136300,60,0.0870941,0.0616674,0.0512251,0.0572704,0.0843848]]]
[[[1652136000,1652136300,60,7.71103e+10,7.70504e+10,7.70155e+10,7.6963e+10,7.69156e+10]]]
[[[1652136000,1652136300,60,0.696,0.661333,0.65,0.636,0.664167]]]
[[[1652136000,1652136300,60,1.28182,0.873862,0.931128,1.36883,2.02095]]]
[[[1652136000,1652136300,60,0.0532063,0.0450027,0.0386425,0.0497625,0.0474027]]]
[[[1652136000,1652136300,60,7.45855e+10,7.4583e+10,7.45322e+10,7.43429e+10,7.41863e+10]]]
[[[1652136000,1652136300,60,0.457,0.489,0.553,0.605833,0.661]]]
[[[1652136000,1652136300,60,0.92485,1.76991,1.4416,2.43772,2.49103]]]
[[[1652136000,1652136300,60,0.0536708,0.0686987,0.0638332,0.0672567,0.0658235]]]
[[[1652136000,1652136300,60,7.76012e+10,7.75365e+10,7.75083e+10,7.74489e+10,7.74858e+10]]]
[[[1652136000,1652136300,60,0.24,0.26,0.256333,0.263,0.257]]]
[[[1652136000,1652136300,60,1.52226,1.52026,1.50507,1.50839,1.51926]]]
[[[1652136000,1652136300,60,0.00671345,0.00654433,0.00653103,0.0060136,0.00685005]]]
[[[1652136000,1652136300,60,2.6485e+11,2.6485e+11,2.64851e+11,2.6485e+11,2.64844e+11]]]
[[[1652136000,1652136300,60,1.1995,1.189,1.168,1.136,1.2595]]]
[[[1652136000,1652136300,60,2.20314,3.33511,3.14661,2.02965,2.64265]]]
[[[1652136000,1652136300,60,0.0560509,0.0639527,0.0717941,0.0501658,0.0646023]]]
[[[1652136000,1652136300,60,2.08435e+11,2.08312e+11,2.08307e+11,2.083e+11,2.08291e+11]]]
[[[1652136000,1652136300,60,0.458,0.44,0.44,0.447,0.4705]]]
[[[1652136000,1652136300,60,1.02424,1.09112,1.09298,0.91979,0.844667]]]
[[[1652136000,1652136300,60,0.0955517,0.10657,0.08753,0.0675193,0.0674066]]]
[[[1652136000,1652136300,60,7.32157e+10,7.32201e+10,7.32224e+10,7.32219e+10,7.322e+10]]]
