1652133900,1652134200,60,4.164,3.736,3.39467,3.15867,2.9125
1652133900,1652134200,60,4.30298,3.37256,3.93959,4.3406,3.40349
1652133900,1652134200,60,0.0970162,0.0866551,0.0941591,0.122641,0.0913915
1652133900,1652134200,60,2.07801e+11,2.07941e+11,2.07972e+11,2.07976e+11,2.07981e+11
1652133900,1652134200,60,0.505667,0.471333,0.439,0.458667,0.548833
1652133900,1652134200,60,1.02467,1.04164,0.912342,1.56217,2.02037
1652133900,1652134200,60,0.0710533,0.0636168,0.0536439,0.0708967,0.0816318
1652133900,1652134200,60,7.73599e+10,7.7352e+10,7.73533e+10,7.74161e+10,7.74551e+10
1652133900,1652134200,60,0.595667,0.625833,0.683,0.743,0.688333
1652133900,1652134200,60,1.74495,1.54388,2.55716,2.20567,1.22365
1652133900,1652134200,60,0.0577854,0.0561876,0.111984,0.0813397,0.0413001
1652133900,1652134200,60,7.46824e+10,7.4689e+10,7.46798e+10,7.46816e+10,7.46938e+10
1652133900,1652134200,60,0.908667,0.876,0.902,0.891333,0.814
1652133900,1652134200,60,1.38474,1.33728,1.65207,1.23,0.991626
1652133900,1652134200,60,0.0609262,0.0891448,0.102729,0.067026,0.0548163
1652133900,1652134200,60,7.77566e+10,7.77658e+10,7.77788e+10,7.77881e+10,7.77898e+10
1652133900,1652134200,60,0.2,0.207,0.203,0.221,0.223
1652133900,1652134200,60,1.50859,1.86188,1.66231,1.53101,1.5288
1652133900,1652134200,60,0.00577205,0.0080932,0.0080588,0.0068718,0.0062282
1652133900,1652134200,60,2.64851e+11,2.64851e+11,2.64851e+11,2.64851e+11,2.64848e+11
1652133900,1652134200,60,1.682,1.682,1.69,1.82333,1.83333
1652133900,1652134200,60,4.28013,4.28013,3.46149,2.99731,3.16596
1652133900,1652134200,60,0.06345,0.06345,0.0550672,0.05946,0.0594528
1652133900,1652134200,60,2.08957e+11,2.08957e+11,2.08953e+11,2.08946e+11,2.08939e+11
1652133900,1652134200,60,0.534333,0.525667,0.485,0.505833,0.484167
1652133900,1652134200,60,1.03511,1.0434,1.28934,0.865822,1.15938
1652133900,1652134200,60,0.0722746,0.0680839,0.0815356,0.0663247,0.0750672
1652133900,1652134200,60,7.31758e+10,7.31728e+10,7.31654e+10,7.3169e+10,7.31726e+10
1652133900,1652134200,60,0.3515,0.345667,0.305,0.318667,0.337
1652133900,1652134200,60,0.966701,0.824821,0.793657,1.13096,1.30927
1652133900,1652134200,60,0.0410765,0.0395949,0.0387955,0.0715094,0.0566125
1652133900,1652134200,60,7.45739e+10,7.45785e+10,7.45781e+10,7.45756e+10,7.45747e+10
1652133900,1652134200,60,0.453,0.427,0.438,0.435667,0.473
