19-Sep-2021 13:14:37,164,1.140286,-0.01122128,-0.15621,-0.002207738
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:14:42,168,1.137072,-0.01117116,-0.1562553,-0.00220016
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:14:49,173,1.142036,-0.01126086,-0.1562895,-0.002215316
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:01,4,1.142541,-0.01122422,-0.1563481,-0.00224513
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:06,9,1.141897,-0.01137246,-0.1563479,-0.002218607
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:10,13,1.122372,-0.01139941,-0.1563417,-0.002224091
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:20,18,1.122186,-0.01133288,-0.1563514,-0.002218906
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:22,25,6.998413,6.98615,0.4202819,-0.002198366
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:26,29,6.998609,6.986204,0.4178992,-0.002222894
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:31,34,6.998641,6.986198,0.4089768,-0.002219504
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:36,38,6.998783,6.986256,0.4071569,-0.002214319
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:43,43,6.998669,6.986252,0.4040932,-0.002223991
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:15:48,48,1.13945,-0.0109547,-0.1562042,-0.002237452
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:00,4,6.998635,6.986503,0.4091061,-0.002264972
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:05,9,6.998658,6.986533,0.40985,-0.002264174
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:09,13,6.998608,6.986423,0.410919,-0.002247822
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:14,18,6.998745,6.98644,0.4067732,-0.002253904
