DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:42:58,4,7.999467,8.017162,0.4058443,0.004086721
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:03,9,7.999462,8.017083,0.4062062,0.004064828
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:08,13,7.999505,8.01699,0.4079011,0.004054131
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:12,18,7.99951,8.016873,0.412497,0.004100516
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:17,22,7.999584,8.016804,0.4070114,0.00405963
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:21,27,7.999483,8.016695,0.4046354,0.004118611
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:26,31,7.999385,8.016726,0.4200448,0.004127608
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:30,36,7.999551,8.016847,0.4652044,0.004092919
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:35,40,7.999543,8.016862,0.4622982,0.004072626
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:39,45,7.999488,8.01684,0.4469445,0.004108014
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:44,49,7.999457,8.016813,0.4631849,0.004141103
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:48,54,7.999408,8.01668,0.4628811,0.0041511
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:53,58,7.999423,8.016697,0.4526436,0.004163097
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:43:57,63,7.999462,8.016608,0.4553568,0.004165896
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:02,68,7.999452,8.016665,0.4407249,0.004167495
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:07,72,7.99964,8.016921,0.4617552,0.004124209
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:11,77,7.999667,8.016906,0.4298463,0.004128607
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:16,81,7.99964,8.016912,0.4711903,0.004119011
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:20,86,7.999721,8.016929,0.4375979,0.0041504
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:25,90,7.999653,8.01691,0.4389326,0.004144003
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:29,95,7.999625,8.016926,0.4510051,0.004151001
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:34,99,7.999714,8.016962,0.4668006,0.004142603
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:38,104,7.999695,8.017052,0.4546965,0.004132607
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:43,108,7.99963,8.016846,0.4598807,0.004194786
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:47,113,7.999693,8.017178,0.4540817,0.004130607
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:52,117,7.999729,8.017165,0.4555983,0.004157098
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:44:56,122,7.999682,8.017117,0.4578773,0.004134406
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:01,127,7.999679,8.017177,0.454858,0.004137005
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:06,131,7.999625,8.017035,0.4344217,0.004173393
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:10,136,7.999734,8.017242,0.458446,0.0041524
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:15,140,7.999614,8.017159,0.4461855,0.004192487
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:19,145,7.999704,8.01721,0.4672366,0.004170294
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:24,149,7.999748,8.017123,0.442015,0.004158698
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:28,154,7.999741,8.017205,0.4559639,0.0041525
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:33,158,7.999611,8.017093,0.4580288,0.004189888
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:37,163,7.999662,8.017222,0.4548496,0.004179591
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:42,167,7.99963,8.017309,0.4499915,0.00418369
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:46,172,7.999543,8.017129,0.4521126,0.004208182
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:51,176,7.99961,8.017244,0.4497623,0.004192987
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:45:58,181,7.99968,8.017133,0.4670609,0.004211881
