Stock	Date	Original Price	ARIMA Prediction	GARCH Prediction	Final Prediction
AAPL	2022-05-18	140.82000732421875	180.56884527440423	150.27343959799023	157.58581264237782
AAPL	2022-05-19	137.35000610351562	172.81672604357158	149.28639755137144	149.82975841728182
AAPL	2022-05-20	137.58999633789062	173.48865590352952	145.08136835728624	146.1755690578808
AAPL	2022-05-23	143.11000061035156	173.35546685397716	144.48158781725687	145.45950840779787
AAPL	2022-05-24	140.36000061035156	170.57561957547912	145.0582310974011	143.69822459571682
AAPL	2022-05-25	140.52000427246094	176.86667052615908	144.75580499129322	148.68736224599414
AAPL	2022-05-26	143.77999877929688	175.19086282397984	145.4363513643102	147.97095952278164
AAPL	2022-05-27	149.63999938964844	171.94929370218904	148.2194104906542	148.0122108453736
AAPL	2022-05-31	148.83999633789062	172.72286285187394	147.09602597541735	147.55123038721874
AAPL	2022-06-01	148.7100067138672	178.27610439543227	149.84029477409027	155.13644029872222
AAPL	2022-06-02	151.2100067138672	183.44545737008966	153.6522435645452	163.6959503861437
AAPL	2022-06-03	145.3800048828125	187.7499437067199	152.34460437278284	166.11121719883573
AAPL	2022-06-06	146.13999938964844	183.81688694059144	152.73634708368732	163.04965123137603
AAPL	2022-06-07	148.7100067138672	178.53205546759872	150.78314472868985	156.33674648121206
AAPL	2022-06-08	147.9600067138672	183.82073543053076	157.72293892316785	168.3764807250479
AAPL	2022-06-09	142.63999938964844	179.8703770334078	160.448747702305	167.6054145685511
AAPL	2022-06-10	137.1300048828125	168.76259749805612	154.4976129037757	151.42237116677418
AAPL	2022-06-13	131.8800048828125	157.2099594941965	153.48241659653152	140.1298806788905
AAPL	2022-06-14	132.75999450683594	153.06972031051157	152.4399427606625	135.5127421550807
AAPL	2022-06-15	135.42999267578125	146.45387695460232	145.91783354814532	124.10843914828443
AAPL	2022-06-16	130.05999755859375	140.86077014047885	149.37336516956762	122.19552214374444
AAPL	2022-06-17	131.55999755859375	139.3475744762977	148.23120484783624	119.95852583993091
AAPL	2022-06-21	135.8699951171875	141.83486866895558	149.05327647945046	122.77688364244223
AAPL	2022-06-22	135.35000610351562	138.55901557365667	150.09276186313053	120.77765859584939
AAPL	2022-06-23	138.27000427246094	139.68470644017327	150.14608429581887	121.80214536636534
AAPL	2022-06-24	141.66000366210938	136.46580891195777	150.66488335233902	119.40649799513866
AAPL	2022-06-27	141.66000366210938	129.9199788494804	149.96355176211003	113.14978336071609
AAPL	2022-06-28	137.44000244140625	124.47124068052398	146.55745849137296	105.94220588162857
AAPL	2022-06-29	139.22999572753906	121.12600526035475	146.13629777099416	102.7986858793475
AAPL	2022-06-30	136.72000122070312	116.98873195932107	147.2061016228674	100.01425704953121
AAPL	2022-07-01	138.92999267578125	115.58912430820291	145.75966093626576	97.84674678088082
AAPL	2022-07-05	141.55999755859375	116.41645664499113	144.54485300553137	97.72576441481365
AAPL	2022-07-06	142.9199981689453	114.9145394973291	141.40903408868502	94.37222720635579
AAPL	2022-07-07	146.35000610351562	114.62122113551547	139.50413894841068	92.86331687675457
AAPL	2022-07-08	147.0399932861328	112.13392690910695	138.06095521679032	89.90833870595428
AAPL	2022-07-11	144.8699951171875	110.98156052035026	139.6916277897856	90.03539476116704
AAPL	2022-07-12	145.86000061035156	113.16693161697411	139.75626283267894	91.85078816879346
AAPL	2022-07-13	145.49000549316406	110.37914248462903	137.28142983614302	88.00166263737395
AAPL	2022-07-14	148.47000122070312	109.35889334839582	136.07053659941886	86.4192060447787
AAPL	2022-07-15	150.1699981689453	108.3794698336859	135.95886976914935	85.57494637228841
AAPL	2022-07-18	147.07000732421875	109.75801374018604	134.30382786415092	85.60846259984912
AAPL	2022-07-19	151.0	110.83726471513886	134.00887157799616	86.26039004977494
AAPL	2022-07-20	153.0399932861328	111.87294559411423	128.68677692597123	83.60862181078157
AAPL	2022-07-21	155.35000610351562	108.66039434456991	131.26058161593153	82.8319086942237
AAPL	2022-07-22	154.08999633789062	108.88330739286813	130.96743854204286	82.81646824462031
AAPL	2022-07-25	152.9499969482422	106.3941870473345	128.47020008367662	79.38023290499899
AAPL	2022-07-26	151.60000610351562	107.91504527495766	131.37794014516456	82.33727950448551
AAPL	2022-07-27	156.7899932861328	109.48124401867744	129.7162500449131	82.47573159299692
AAPL	2022-07-28	157.35000610351562	106.39196010516038	127.79385986568867	78.9606774362025
AAPL	2022-07-29	162.50999450683594	107.51705980904576	125.27451866255268	78.22258972424632
AAPL	2022-08-01	161.50999450683594	108.53060491840382	124.03855884213955	78.18096076121113
AAPL	2022-08-02	160.00999450683594	109.38351514284643	124.6439872700358	79.17995978689974
AAPL	2022-08-03	166.1300048828125	109.7847496665471	124.58336526977487	79.43175198811228
AAPL	2022-08-04	165.80999755859375	107.725457467947	126.02155585580843	78.84156781987976
AAPL	2022-08-05	165.35000610351562	108.85733356969	127.15475220011146	80.38635855138536
AAPL	2022-08-08	164.8699951171875	107.40630109177316	126.79095443386244	79.08791006766361
AAPL	2022-08-09	164.9199981689453	107.59429235742209	126.76162412297326	79.20800889836751
AAPL	2022-08-10	169.24000549316406	108.4201424364521	124.16159758126368	78.17886000366859
AAPL	2022-08-11	168.49000549316406	108.20215008157106	124.31386707296043	78.11735589484137
AAPL	2022-08-12	172.10000610351562	109.0508938170202	124.63737878644139	78.93499835623174
AAPL	2022-08-15	173.19000244140625	110.9757139762531	122.94450491861461	79.23720320198625
AAPL	2022-08-16	173.02999877929688	113.36429403513424	122.37082298007562	80.56496754133708
AAPL	2022-08-17	174.5500030517578	113.28046822252789	120.90881997094601	79.54357131275867
AAPL	2022-08-18	174.14999389648438	112.84131884514038	124.95888540099372	81.8893386964501
AAPL	2022-08-19	171.52000427246094	111.23509171158368	123.55889623092516	79.81929821219394
AAPL	2022-08-22	167.57000732421875	115.05722252864385	125.73100289938769	84.01335602667795
AAPL	2022-08-23	167.22999572753906	115.8245610372703	125.24898631829059	84.2494259538417
AAPL	2022-08-24	167.52999877929688	116.61272105179262	124.74126599997547	84.47887943234412
AAPL	2022-08-25	170.02999877929688	116.79059875630986	121.62155597711367	82.4917483178192
AAPL	2022-08-26	163.6199951171875	115.40985425744152	122.37085683679041	82.01871509757369
AAPL	2022-08-29	161.3800048828125	116.095206460358	121.60432626574831	81.9889608230816
AAPL	2022-08-30	158.91000366210938	118.4958566801406	119.59290450353454	82.30015373183376
AAPL	2022-08-31	157.22000122070312	119.93544975150999	120.77779161589334	84.12531826506903
AAPL	2022-09-01	157.9600067138672	119.33850466345079	121.5142840410816	84.2170436558713
AAPL	2022-09-02	155.80999755859375	120.77581268631349	125.72437320375866	88.18434945622568
AAPL	2022-09-06	154.52999877929688	118.95546573458358	122.39994392003175	84.55858138366013
AAPL	2022-09-07	155.9600067138672	115.65112667508406	125.97567074374263	84.61134821181591
AAPL	2022-09-08	154.4600067138672	122.95330695413321	125.8257246978406	89.8466155534454
AAPL	2022-09-09	157.3699951171875	121.57899048513877	126.44064469703198	89.27653011554085
AAPL	2022-09-12	163.42999267578125	123.47583526152859	125.66997787467166	90.11676209629637
AAPL	2022-09-13	153.83999633789062	124.13263212156549	128.49136649321096	92.63006737645259
AAPL	2022-09-14	155.30999755859375	120.90467173084996	128.547724889113	90.26087611999736
AAPL	2022-09-15	152.3699951171875	119.35966873824472	128.75143604756923	89.2486702962942
AAPL	2022-09-16	150.6999969482422	121.8458765048905	129.07409504310917	91.3360010547354
AAPL	2022-09-19	154.47999572753906	122.35990768037297	131.59233868334132	93.51080889970461
AAPL	2022-09-20	156.89999389648438	123.69599783979321	129.99226396381434	93.38244134080567
AAPL	2022-09-21	153.72000122070312	122.90885512821875	130.70061319723064	93.29381790382519
AAPL	2022-09-22	152.74000549316406	121.84629010249527	135.32134497146916	95.75703364116178
AAPL	2022-09-23	150.42999267578125	123.02368158092432	135.19618249093196	96.59290243276861
AAPL	2022-09-26	150.77000427246094	128.00392017834116	134.45403769209256	99.95147026175817
AAPL	2022-09-27	151.75999450683594	129.84485949226053	130.8120984185668	98.64265229235014
AAPL	2022-09-28	149.83999633789062	124.6742259436223	130.957578222469	94.81987609526598
AAPL	2022-09-29	142.47999572753906	121.2651079417579	132.27760491308555	93.15673274074622
AAPL	2022-09-30	138.1999969482422	121.02513846662825	133.96916601206166	94.16131387991432
AAPL	2022-10-03	142.4499969482422	121.73695202120994	130.71574803619632	92.41498647701066
AAPL	2022-10-04	146.10000610351562	125.55313365179174	125.73516800351908	91.6803770790828
AAPL	2022-10-05	146.39999389648438	124.34878590060185	127.4208986434976	92.01831593024262
AAPL	2022-10-06	145.42999267578125	124.74960813985611	124.44959549074669	90.16225129514818
AAPL	2022-10-07	140.08999633789062	124.45993631322948	130.3226320662368	94.19795724003009
AAPL	2022-10-10	140.4199981689453	120.30175046549867	131.16119049481472	91.63668381405748
AAPL	2022-10-11	138.97999572753906	123.89529556759638	131.41225896565246	94.55462242237516
AAPL	2022-10-12	138.33999633789062	120.31816973649777	134.7512215597323	94.15773342207447
AAPL	2022-10-13	142.99000549316406	119.53229853013954	139.14361465174255	96.59188018639158
AAPL	2022-10-14	138.3800048828125	119.79338032309613	140.39066887311174	97.6704370269894
AAPL	2022-10-17	142.41000366210938	120.41341118779152	142.1069554948471	99.37617179876068
AAPL	2022-10-18	143.75	117.84718496306674	143.19071711101094	98.00001559392308
AAPL	2022-10-19	143.86000061035156	117.06009398020586	139.4801325923115	94.82291188876415
AAPL	2022-10-20	143.38999938964844	116.00140017287136	139.68754752539752	94.1050634178055
AAPL	2022-10-21	147.27000427246094	119.07470966971962	139.78107887659456	96.66293715405756
AAPL	2022-10-24	149.4499969482422	122.71134893047369	140.14394368911266	99.87369841857877
AAPL	2022-10-25	152.33999633789062	114.99078603355008	139.93653143086306	93.45148682205982
AAPL	2022-10-26	149.35000610351562	117.8244266458561	140.8371048008987	96.37058417067473
AAPL	2022-10-27	144.8000030517578	120.33432331688613	140.6482205053527	98.2914698894616
AAPL	2022-10-28	155.74000549316406	124.49814824401805	137.42691065721607	99.36346857037523
AAPL	2022-10-31	153.33999633789062	128.4622988939735	137.31011344617596	102.44016832911313
AAPL	2022-11-01	150.64999389648438	127.2658212439957	138.98834046575564	102.72643615725364
AAPL	2022-11-02	145.02999877929688	125.52172564887624	143.11315862079547	104.32551471306482
AAPL	2022-11-03	138.8800048828125	124.13597972152184	136.00197358735625	98.04714557148546
AAPL	2022-11-04	138.3800048828125	127.12018217143657	132.63860740394773	97.92115510244594
AAPL	2022-11-07	138.9199981689453	116.96364323353292	128.61113782059527	87.36179236088745
AAPL	2022-11-08	139.5	115.92844545950203	124.09241944189498	83.54632136150099
AAPL	2022-11-09	134.8699951171875	117.97784449493044	125.53699965527832	86.01303451825193
AAPL	2022-11-10	146.8699951171875	117.45057306769606	124.66030012176434	85.03062593935708
AAPL	2022-11-11	149.6999969482422	119.07725500319597	127.82391447215309	88.39607784015648
AAPL	2022-11-14	148.27999877929688	118.20145089653103	127.94765603258999	87.83087500686206
AAPL	2022-11-15	150.0399932861328	118.43764810751222	129.03163993624537	88.75198181557931
AAPL	2022-11-16	148.7899932861328	121.26514768303683	132.59451391265526	93.37994705616023
AAPL	2022-11-17	150.72000122070312	119.73751516016455	135.00002167042962	93.87633957950707
AAPL	2022-11-18	151.2899932861328	119.42958422428606	132.85718474540192	92.14866200348561
AAPL	2022-11-21	148.00999450683594	120.07406876692278	129.17262414097758	90.07655690803264
AAPL	2022-11-22	150.17999267578125	123.2692943064652	129.10777183849913	92.42710783645848
AAPL	2022-11-23	151.07000732421875	126.58418221578015	126.82201915069578	93.23225131266061
AAPL	2022-11-25	148.11000061035156	128.67847358669482	129.80438395443093	97.0034831017627
AAPL	2022-11-28	144.22000122070312	122.88563251627612	130.19971919937217	92.918721298589
AAPL	2022-11-29	141.1699981689453	123.22623386184357	127.41065389985391	91.18029392732252
AAPL	2022-11-30	148.02999877929688	124.05386502778903	130.22829937301594	93.82265894743826
AAPL	2022-12-01	148.30999755859375	125.20636749437455	131.05957517507002	95.298757769693
AAPL	2022-12-02	147.80999755859375	128.0484528826664	129.92157707577712	96.61569606104412
AAPL	2022-12-05	146.6300048828125	129.02038324646807	129.8243147694149	97.27616359120377
AAPL	2022-12-06	142.91000366210938	126.93778759318374	132.68268747595837	97.81315152630431
AAPL	2022-12-07	140.94000244140625	126.99619154689454	133.83155474839046	98.70548534099021
AAPL	2022-12-08	142.64999389648438	124.9154701029154	132.9880111933956	96.4763325439158
AAPL	2022-12-09	142.16000366210938	124.30746221076403	136.6775512773915	98.67030198954531
AAPL	2022-12-12	144.49000549316406	126.23253321853784	140.71478181549196	103.15804122197979
AAPL	2022-12-13	145.47000122070312	131.36050660129797	139.83184455572786	106.67507799173677
AAPL	2022-12-14	143.2100067138672	131.73418022571371	134.3362939625512	102.77415244092987
AAPL	2022-12-15	136.5	132.18243068620794	134.4719792670361	103.22802036518176
AAPL	2022-12-16	134.50999450683594	130.7867754296879	130.40348020227924	99.04785666211271
AAPL	2022-12-19	132.3699951171875	127.05549724597971	134.39680124581182	99.16866350220525
AAPL	2022-12-20	132.3000030517578	129.35227488026712	136.5694775703576	102.59348598909916
AAPL	2022-12-21	135.4499969482422	128.82680523489023	136.59966572133447	102.19930473037594
AAPL	2022-12-22	132.22999572753906	126.10009148385211	133.8853271902896	98.0483870588596
AAPL	2022-12-23	131.86000061035156	125.1775021739638	139.82224078109078	101.6470097054523
AAPL	2022-12-27	130.02999877929688	126.29705419109821	139.89269822994083	102.60779045692829
AAPL	2022-12-28	126.04000091552734	120.91851283701443	138.43301282575166	97.21304257564725
AAPL	2022-12-29	129.61000061035156	119.40458575497811	139.71006376349533	96.88148006826574
AAPL	2022-12-30	129.92999267578125	120.82551020409123	135.9437525208047	95.39156178927568
AAPL	2023-01-03	125.06999969482422	126.26905904993036	139.83827119459121	102.54513428512497
AAPL	2023-01-04	126.36000061035156	125.44168796480132	139.16763296166368	101.38464801240428
AAPL	2023-01-05	125.0199966430664	127.04553793795614	139.51159027001808	102.9346929736266
AAPL	2023-01-06	129.6199951171875	123.29254799338348	141.53863456699085	101.34536644313529
AAPL	2023-01-09	130.14999389648438	123.7517253492241	143.34563652426417	103.02148550811975
AAPL	2023-01-10	130.72999572753906	124.07705111694902	143.58528785818902	103.46500289576774
AAPL	2023-01-11	133.49000549316406	122.59778736978656	141.62563639791233	100.83622400278624
AAPL	2023-01-12	133.41000366210938	123.69439672207182	139.16928287501744	99.97363519015262
AAPL	2023-01-13	134.75999450683594	123.43654559499936	140.56064351297397	100.76264612259193
AAPL	2023-01-17	135.94000244140625	122.11359552949052	139.44321984827457	98.89025324612773
AAPL	2023-01-18	135.2100067138672	121.2177865485564	140.13816032408693	98.65402964526379
AAPL	2023-01-19	135.27000427246094	121.97707019199885	142.92906774845238	101.24901958325069
AAPL	2023-01-20	137.8699951171875	121.97099306154277	144.90316713651347	102.64233081370358
AAPL	2023-01-23	141.11000061035156	120.04138869763875	142.60770468255828	99.41823953979171
AAPL	2023-01-24	142.52999877929688	118.11355552616214	140.09999363232478	96.10144690448848
AAPL	2023-01-25	141.86000061035156	117.93744036697969	137.98829612523556	94.51179635791509
AAPL	2023-01-26	143.9600067138672	119.29164184014883	139.70774210721902	96.78823217057231
AAPL	2023-01-27	145.92999267578125	118.39117925381146	139.97716306244357	96.24287803355466
AAPL	2023-01-30	143.0	117.79533204632797	138.34869382768736	94.64446307301587
GOOGL	2022-01-10	138.66949462890625	135.79971365011502	139.4254988792508	136.54007230642804
GOOGL	2022-01-11	139.73599243164062	137.62390233425492	140.23580304695255	139.17840051229612
GOOGL	2022-01-12	141.4304962158203	133.16151832575474	136.03964494801468	130.63612672889937
GOOGL	2022-01-13	138.58700561523438	131.91913306537467	133.37724472790399	126.88450723960199
GOOGL	2022-01-14	139.48049926757812	126.7597490663915	132.09518250475105	120.75007723934549
GOOGL	2022-01-18	135.9980010986328	124.72575993929844	132.29068876875183	118.98836679063137
GOOGL	2022-01-19	135.1165008544922	122.75912679920019	134.5247325792985	119.08991771062647
GOOGL	2022-01-20	133.3074951171875	115.12931733415962	134.84127065116314	111.95096282771759
GOOGL	2022-01-21	130.35150146484375	120.32934757705145	141.11971721995238	122.45550868110782
GOOGL	2022-01-24	130.8040008544922	120.87524316307048	140.51346825772606	122.48259567680365
GOOGL	2022-01-25	126.93499755859375	124.76942844230696	144.22683144194727	129.76970438389088
GOOGL	2022-01-26	129.23300170898438	124.58317319276382	144.22641571388175	129.57561124700703
GOOGL	2022-01-27	129.0050048828125	122.8159174609482	147.21851724942735	130.38756152977163
GOOGL	2022-01-28	133.3509979248047	125.53922421432368	146.7909194853069	132.89165149990583
GOOGL	2022-01-31	135.30349731445312	129.10554855662278	144.93805029482186	134.9417659602525
GOOGL	2022-02-01	137.6439971923828	127.2682873522284	150.13999003016022	137.7956950470921
GOOGL	2022-02-02	148.0	125.90208284061097	145.14286316853364	131.77944313758923
GOOGL	2022-02-03	143.08999633789062	124.74203138504868	154.17625824818379	138.6913516681647
GOOGL	2022-02-04	143.29299926757812	129.2131185433591	155.8054879659693	145.1805463063689
GOOGL	2022-02-07	139.2010040283203	130.37285768290022	156.07431779528576	146.73634512286552
GOOGL	2022-02-08	139.3990020751953	128.69147019176873	150.2015480068711	139.39372960009635
GOOGL	2022-02-09	141.5919952392578	125.94222770661695	154.15087179057792	140.00270389804632
GOOGL	2022-02-10	138.6199951171875	125.15397554990402	153.68868513825356	138.70931017354638
GOOGL	2022-02-11	134.28250122070312	118.19875705541308	152.72748870272235	130.18147488866217
GOOGL	2022-02-14	135.5260009765625	115.4182085408778	149.8032679833751	124.68513619725854
GOOGL	2022-02-15	136.60850524902344	114.06903353162126	150.03570144308117	123.41883486812367
GOOGL	2022-02-16	137.73800659179688	114.19114023879803	147.6971301650469	121.62519051994256
GOOGL	2022-02-17	132.53900146484375	113.12299647121127	145.48492217496826	118.68284644619092
GOOGL	2022-02-18	130.4029998779297	113.15173388718854	146.0235201721576	119.15248223848529
GOOGL	2022-02-22	129.81350708007812	114.21971286445256	142.12778725539894	117.06824989746274
GOOGL	2022-02-23	127.58799743652344	118.09915825440726	144.90066145359648	123.40598913965736
GOOGL	2022-02-24	132.6909942626953	116.13621645456273	146.84480081006387	122.98306572576018
GOOGL	2022-02-25	134.45950317382812	110.11312415623188	153.68308781954423	122.03495062178575
GOOGL	2022-02-28	135.0570068359375	110.88464383763345	148.4133886049856	118.67617878207534
GOOGL	2022-03-01	134.06149291992188	112.77480781196091	147.0765616137286	119.61196666952254
GOOGL	2022-03-02	134.57150268554688	115.52521869971777	154.05601127068886	128.34368829049288
GOOGL	2022-03-03	133.89950561523438	112.00383275424076	159.73450978887817	129.01811870990053
GOOGL	2022-03-04	131.906494140625	108.58996307125635	163.22072634802043	127.81565761111892
GOOGL	2022-03-07	126.37850189208984	108.44849174946296	169.6835424796368	132.7034781937294
GOOGL	2022-03-08	127.10449981689453	107.08040096415722	178.71008749139142	137.9996939927461
GOOGL	2022-03-09	133.4199981689453	107.61607561129397	179.7586648491003	139.50380449539406
GOOGL	2022-03-10	132.42950439453125	105.3996318463376	182.07419940695115	138.39059295315957
GOOGL	2022-03-11	129.87049865722656	107.29974137536252	180.12265917447593	139.3753889201455
GOOGL	2022-03-14	125.95099639892578	105.49905914978721	189.8012553211606	144.39984738833056
GOOGL	2022-03-15	129.197998046875	106.20354352816553	187.50710834146213	143.60706654246206
GOOGL	2022-03-16	133.28050231933594	107.0129483545223	196.71746982438853	151.8092821718653
GOOGL	2022-03-17	133.83900451660156	106.82176949486345	208.73052682285754	160.79213588022122
GOOGL	2022-03-18	136.12550354003906	107.77169443330109	202.87279784903023	157.669466072006
GOOGL	2022-03-21	136.10150146484375	110.20506817286225	203.29769999104911	161.56716332497086
GOOGL	2022-03-22	139.8679962158203	109.43544450687875	200.1969456568361	157.99179044753188
GOOGL	2022-03-23	138.27549743652344	107.60120707927116	197.23539057683305	153.04567281804145
