1652137200,1652137500,60,1.19467,1.115,1.115,1.12733,1.372
1652137200,1652137500,60,1.9776,1.77916,2.26107,2.1453,4.39427
1652137200,1652137500,60,0.054686,0.0526153,0.056083,0.0575493,0.0878759
1652137200,1652137500,60,2.0686e+11,2.06879e+11,2.06856e+11,2.06845e+11,2.06827e+11
1652137200,1652137500,60,0.557,0.509,0.485667,0.494,0.464167
1652137200,1652137500,60,0.814263,0.863042,0.76354,1.10189,1.06784
1652137200,1652137500,60,0.0559294,0.0628987,0.0524041,0.0541176,0.0629736
1652137200,1652137500,60,7.70027e+10,7.70123e+10,7.70217e+10,7.69446e+10,7.70108e+10
1652137200,1652137500,60,0.41,0.403,0.3785,0.355667,0.357
1652137200,1652137500,60,1.03855,0.756545,0.750436,0.718018,0.744112
1652137200,1652137500,60,0.028147,0.0251097,0.0264191,0.0236813,0.0283436
1652137200,1652137500,60,7.42986e+10,7.43042e+10,7.4312e+10,7.43176e+10,7.43233e+10
1652137200,1652137500,60,0.341,0.378,0.3685,0.324167,0.367333
1652137200,1652137500,60,0.906693,1.06762,0.864773,0.899586,1.58053
1652137200,1652137500,60,0.0319323,0.0380451,0.0352834,0.0455866,0.0615432
1652137200,1652137500,60,7.77549e+10,7.77714e+10,7.77789e+10,7.77847e+10,7.7772e+10
1652137200,1652137500,60,0.226833,0.216667,0.2305,0.226333,0.213167
1652137200,1652137500,60,1.42761,1.41443,1.43724,1.42976,1.31111
1652137200,1652137500,60,0.00754205,0.006578,0.00663622,0.00647018,0.00590678
1652137200,1652137500,60,2.64817e+11,2.64814e+11,2.64815e+11,2.64816e+11,2.64831e+11
1652137200,1652137500,60,1.447,1.27033,1.28,1.28167,null
1652137200,1652137500,60,1.97603,1.83885,2.40224,2.35114,null
1652137200,1652137500,60,0.0523176,0.0482573,0.0544764,0.0571134,null
1652137200,1652137500,60,2.08459e+11,2.08441e+11,2.08439e+11,2.08456e+11,null
1652137200,1652137500,60,0.473,0.442,0.437167,0.425667,0.448667
1652137200,1652137500,60,1.20148,1.14728,1.75217,1.27275,1.02753
1652137200,1652137500,60,0.108202,0.097727,0.127471,0.0969961,0.0772621
1652137200,1652137500,60,7.32194e+10,7.32175e+10,7.32165e+10,7.32146e+10,7.32175e+10
1652137200,1652137500,60,0.523,0.505,0.4685,0.424167,0.431
1652137200,1652137500,60,1.63475,1.10543,0.995257,1.08364,1.36996
1652137200,1652137500,60,0.0539489,0.0416345,0.0410177,0.0494499,0.0536682
1652137200,1652137500,60,7.44698e+10,7.44465e+10,7.44243e+10,7.43866e+10,7.4368e+10
1652137200,1652137500,60,0.387167,0.425,0.432833,0.437,0.44
1652137200,1652137500,60,1.3852,1.0403,0.837447,1.13702,1.38493
1652137200,1652137500,60,0.0575529,0.0483269,0.0403448,0.0603551,0.063723
1652137200,1652137500,60,7.65268e+10,7.6529e+10,7.65284e+10,7.65281e+10,7.65413e+10
1652137200,1652137500,60,0.3195,0.2885,0.260333,0.2715,null
1652137200,1652137500,60,0.60897,0.612619,0.620115,0.608306,null
1652137200,1652137500,60,1.67167e-05,0,5.66667e-07,1.615e-05,null
1652137200,1652137500,60,2.21203e+11,2.21188e+11,2.2119e+11,2.21186e+11,null
1652137200,1652137500,60,0.262,0.236,0.258667,0.256,0.285
1652137200,1652137500,60,0.713974,0.763201,1.08961,1.04932,1.0734
1652137200,1652137500,60,0.0259381,0.0320208,0.0901876,0.0670144,0.0536415
1652137200,1652137500,60,7.49467e+10,7.49067e+10,7.49385e+10,7.49498e+10,7.49567e+10
1652137200,1652137500,60,0.340667,0.322833,0.327333,0.300667,0.304333
1652137200,1652137500,60,1.12007,0.772181,0.750466,0.750534,0.930584
1652137200,1652137500,60,0.0480442,0.0399018,0.0368848,0.0343541,0.0506915
1652137200,1652137500,60,7.50907e+10,7.50976e+10,7.50938e+10,7.50913e+10,7.5098e+10
1652137200,1652137500,60,0.594167,0.538,0.512833,0.474167,0.46
1652137200,1652137500,60,0.946659,0.97001,1.1679,0.986787,1.52248
1652137200,1652137500,60,0.0492489,0.0546938,0.05012,0.0472193,0.0537945
1652137200,1652137500,60,7.53274e+10,7.53336e+10,7.53367e+10,7.53395e+10,7.53372e+10
1652137200,1652137500,60,0.509,0.458,0.4615,0.491,0.514
1652137200,1652137500,60,1.22577,0.951947,1.26991,1.20255,1.2808
1652137200,1652137500,60,0.062583,0.0508311,0.0807722,0.0774839,0.0654109
1652137200,1652137500,60,7.51257e+10,7.51307e+10,7.51325e+10,7.51236e+10,7.5124e+10
1652137200,1652137500,60,0.414333,0.41,0.457,0.462167,0.4365
1652137200,1652137500,60,4.38492,3.12589,5.46959,4.28814,2.90286
1652137200,1652137500,60,0.0969015,0.0804727,0.153487,0.108946,0.0897656
1652137200,1652137500,60,7.0874e+10,7.09092e+10,7.09391e+10,7.09564e+10,7.09547e+10
1652137200,1652137500,60,0.4135,0.388667,0.333,0.327833,0.33
1652137200,1652137500,60,2.30852,1.95944,2.02643,1.86365,4.12587
1652137200,1652137500,60,0.055354,0.0614906,0.0622963,0.0521575,0.075289
1652137200,1652137500,60,6.8145e+10,6.81437e+10,6.81443e+10,6.81231e+10,6.81393e+10
1652137200,1652137500,60,0.423,0.398667,0.397667,0.3765,0.362333
1652137200,1652137500,60,3.38108,1.94755,2.05428,2.37844,2.70304
1652137200,1652137500,60,0.0622995,0.0535471,0.0548983,0.0549033,0.0876497
1652137200,1652137500,60,7.18038e+10,7.18128e+10,7.1812e+10,7.18055e+10,7.18171e+10
1652137200,1652137500,60,0.400833,0.405667,0.363,0.404833,0.365167
1652137200,1652137500,60,2.27048,3.51498,2.37408,4.1051,4.23253
1652137200,1652137500,60,0.0737648,0.105062,0.0708591,0.0735243,0.095371
1652137200,1652137500,60,6.92688e+10,6.92721e+10,6.92756e+10,6.92509e+10,6.9227e+10
1652137200,1652137500,60,0.408667,0.415667,0.380833,0.37,0.377833
1652137200,1652137500,60,2.43603,2.52047,2.20156,2.24002,2.33522
1652137200,1652137500,60,0.0752307,0.0881853,0.0697237,0.0673292,0.0747564
1652137200,1652137500,60,6.96281e+10,6.96367e+10,6.96415e+10,6.96439e+10,6.96423e+10
1652137200,1652137500,60,0.314333,0.302167,0.307833,0.325667,0.322333
1652137200,1652137500,60,2.18986,2.8738,2.53956,3.29066,2.58515
1652137200,1652137500,60,0.0605837,0.0690514,0.0673513,0.0730219,0.0684581
1652137200,1652137500,60,1.23573e+11,1.2357e+11,1.23569e+11,1.23566e+11,1.23569e+11
