Stock	Date	Original Price	ARIMA Prediction	GARCH Prediction	Final Prediction
MSFT	2020-11-30	214.07000732421875	110.74629783123426	231.24753440215625	198.67967052198784
MSFT	2020-12-01	216.2100067138672	110.4760397681669	224.0275416737956	192.0068019785524
MSFT	2020-12-02	215.3699951171875	110.8698805928534	225.76231446776802	194.18341375181643
MSFT	2020-12-03	214.24000549316406	109.56517724055846	213.21845871169276	181.2359916670442
MSFT	2020-12-04	214.36000061035156	107.23788401724879	218.33439716599403	181.64251255950887
MSFT	2020-12-07	214.2899932861328	107.87711157195918	213.42975128509264	178.62052895555163
MSFT	2020-12-08	216.00999450683594	106.27166657303187	210.62947887573773	173.65358269535446
MSFT	2020-12-09	211.8000030517578	107.22575077855932	213.20163055159574	177.3522574521345
MSFT	2020-12-10	210.52000427246094	103.21483392185141	214.72881658656195	171.94104105246313
MSFT	2020-12-11	213.25999450683594	101.95755085523007	219.56369560504442	173.67088999702514
MSFT	2020-12-14	214.1999969482422	102.43977616955708	221.70853876354326	176.1968515223984
MSFT	2020-12-15	214.1300048828125	102.94151459617778	215.10201690295025	171.7837739423372
MSFT	2020-12-16	219.27999877929688	101.59450081553483	207.545907826867	163.58048022027583
MSFT	2020-12-17	219.4199981689453	102.51710620411593	204.5549910592045	162.68725163663782
MSFT	2020-12-18	218.58999633789062	102.21725263479674	203.3226061443467	161.2341286479206
MSFT	2020-12-21	222.58999633789062	100.56655309827642	203.2193932591069	158.5498438363299
MSFT	2020-12-22	223.94000244140625	97.53602736341024	207.35098998716663	156.89831490186023
MSFT	2020-12-23	221.02000427246094	93.795216112009	205.57407260054143	149.58778494650878
MSFT	2020-12-24	222.75	93.52948563945016	199.34953174270132	144.64747904746494
MSFT	2020-12-28	224.9600067138672	93.14669908428627	199.54340716895115	144.19558248191996
MSFT	2020-12-29	224.14999389648438	91.77908957745379	194.3243042115579	138.36236282238772
MSFT	2020-12-30	221.67999267578125	91.01638576388395	194.63925795445718	137.4349311529498
MSFT	2020-12-31	222.4199981689453	91.29491525943197	192.155094632278	136.09607379198178
MSFT	2021-01-04	217.69000244140625	89.61783564900908	190.93499559718745	132.74772587510336
MSFT	2021-01-05	217.89999389648438	92.48200655066115	189.26371768067673	135.79122736346542
