[[[1652136300,1652136600,60,1.59933,1.4425,1.422,1.50167,1.904]]]
[[[1652136300,1652136600,60,2.47468,2.27708,2.57912,2.93199,3.15454]]]
[[[1652136300,1652136600,60,0.0666027,0.0617927,0.0743189,0.0723097,0.0708963]]]
[[[1652136300,1652136600,60,2.06773e+11,2.06767e+11,2.06731e+11,2.06757e+11,2.06755e+11]]]
[[[1652136300,1652136600,60,0.484167,0.435,0.386667,0.363,0.324167]]]
[[[1652136300,1652136600,60,1.67459,1.06248,0.933912,1.27031,1.07381]]]
[[[1652136300,1652136600,60,0.0882238,0.0782925,0.0781873,0.0689334,0.071708]]]
[[[1652136300,1652136600,60,7.6864e+10,7.6855e+10,7.68596e+10,7.68501e+10,7.68477e+10]]]
[[[1652136300,1652136600,60,0.666,0.59,0.546333,0.525667,0.491333]]]
[[[1652136300,1652136600,60,1.49826,0.850144,0.69396,0.734503,0.668875]]]
[[[1652136300,1652136600,60,0.030732,0.0233897,0.0265797,0.0272006,0.0187828]]]
[[[1652136300,1652136600,60,7.42335e+10,7.42751e+10,7.42758e+10,7.42805e+10,7.42838e+10]]]
[[[1652136300,1652136600,60,0.638,0.662,0.687167,0.611167,0.545]]]
[[[1652136300,1652136600,60,1.48926,1.87192,1.54552,1.03152,0.950268]]]
[[[1652136300,1652136600,60,0.0568295,0.0675979,0.0637593,0.0530454,0.052177]]]
[[[1652136300,1652136600,60,7.75215e+10,7.75382e+10,7.75922e+10,7.76131e+10,7.76049e+10]]]
[[[1652136300,1652136600,60,0.263333,0.3285,0.353333,0.33,0.32]]]
[[[1652136300,1652136600,60,1.75907,3.15395,2.54837,1.65744,1.54623]]]
[[[1652136300,1652136600,60,0.00783067,0.0168784,0.020028,0.0104837,0.0074495]]]
[[[1652136300,1652136600,60,2.64837e+11,2.64616e+11,2.64731e+11,2.64849e+11,2.6485e+11]]]
[[[1652136300,1652136600,60,1.43967,1.41833,1.375,1.46733,1.395]]]
[[[1652136300,1652136600,60,2.67849,2.73712,2.90489,3.44565,2.54034]]]
