DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:28:29,110,6.999126,6.988564,0.4628392,0.1005518
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:28:41,117,6.999139,6.988632,0.4627762,0.1007091
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:28:45,126,6.999297,6.988593,0.4749759,0.1029444
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:28:52,133,6.999025,6.988676,0.4711099,0.09961355
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:28:59,140,6.999208,6.988716,0.4458058,0.102216
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:06,147,6.999118,6.988642,0.4549652,0.1107243
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:13,154,6.999118,6.988544,0.467986,0.1111232
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:20,161,6.999092,6.988517,0.4464346,0.1089026
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:27,168,6.999063,6.98862,0.4702097,0.1081577
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:34,175,6.999097,6.988658,0.4707613,0.1087763
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:41,182,6.999234,6.988633,0.4669668,0.1093692
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:48,189,6.999136,6.988539,0.4643614,0.109271
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:29:55,196,6.999166,6.988726,0.4638039,0.1099878
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:02,203,6.999217,6.988722,0.456162,0.109618
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:09,210,6.999188,6.98879,0.4654848,0.1124333
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:16,217,6.999109,6.98867,0.4670487,0.1114407
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:23,224,6.999024,6.988808,0.4684504,0.1096504
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:30,231,6.99921,6.988804,0.4703587,0.1117648
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:37,238,6.999199,6.988769,0.448534,0.1093488
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:44,245,6.999146,6.988693,0.4721693,0.1100537
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:52,253,6.999249,6.988877,0.4622798,0.1091657
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:30:59,260,6.999197,6.988699,0.4638298,0.1083307
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:06,267,6.999119,6.988774,0.453716,0.1095881
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:13,274,6.999115,6.988815,0.4640919,0.1088125
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:20,281,6.999196,6.988686,0.4591724,0.1093927
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:27,288,6.999287,6.988684,0.4658496,0.1093962
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:34,295,6.999266,6.988603,0.4604564,0.1100777
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:41,302,6.999242,6.988637,0.4689527,0.1098498
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:48,309,6.999112,6.988785,0.4628716,0.1084743
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:31:55,316,6.999166,6.988787,0.4694769,0.1125081
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:02,323,6.999011,6.988755,0.4597863,0.1107213
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:09,330,6.999136,6.988739,0.4695244,0.1096454
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:16,337,6.999118,6.988616,0.4721372,0.1084763
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:23,344,6.99911,6.988765,0.4459305,0.1090202
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:30,351,6.999225,6.988734,0.4565558,0.1088926
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:37,358,6.999127,6.988501,0.470417,0.109965
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:44,365,6.999119,6.9888,0.4690164,0.1114836
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:51,372,6.998958,6.988642,0.4685106,0.1118625
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:32:58,379,6.998989,6.988535,0.4662082,0.1095487
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:06,387,6.99912,6.988585,0.4440824,0.1097182
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:13,394,6.99918,6.988577,0.4543479,0.110841
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:20,401,6.99928,6.988594,0.4427235,0.1080237
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:27,408,6.999203,6.9888,0.464669,0.1110409
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:34,415,6.999265,6.988725,0.4645135,0.1112946
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:41,422,6.999245,6.988658,0.4588485,0.1085347
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:48,429,6.9991,6.988714,0.4557038,0.1104411
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:33:55,436,6.999084,6.988639,0.4363973,0.1115733
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:02,443,6.999127,6.988587,0.4683331,0.1094246
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:09,450,6.999277,6.988709,0.4700328,0.103603
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:16,457,6.999043,6.988771,0.4755044,0.1022275
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
