DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:02,4,6.999294,6.988008,0.4559408,0.1095183
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:07,9,6.999325,6.988068,0.4401956,0.1086074
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:11,13,6.999346,6.988049,0.448505,0.1091808
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:16,18,6.999384,6.988177,0.4420539,0.1100966
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:20,22,6.999277,6.988164,0.4385403,0.1085202
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:25,27,6.999363,6.988049,0.4494972,0.1079444
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:29,31,6.999331,6.987984,0.4456197,0.1074695
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:34,36,6.999298,6.988075,0.4545591,0.1084175
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:38,40,6.99926,6.988134,0.4270425,0.1080346
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:43,45,6.99927,6.987997,0.4472241,0.1097945
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:47,49,6.999375,6.988039,0.4507615,0.1099517
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:52,54,6.999334,6.988139,0.4496597,0.1118411
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:47:56,58,6.999322,6.988122,0.4432381,0.10996
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:01,63,6.999371,6.988031,0.4442677,0.1091369
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:05,67,6.999207,6.987975,0.4536805,0.1095953
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:10,72,6.99935,6.988094,0.4496142,0.1102377
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:14,76,6.999304,6.988039,0.4363035,0.1083407
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:19,81,6.999257,6.988059,0.4503739,0.1094037
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:23,85,6.99919,6.98805,0.4448476,0.1094366
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:28,90,6.999365,6.987973,0.4451634,0.1093891
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:32,94,6.999169,6.988092,0.4440361,0.1093608
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:37,99,6.999117,6.987988,0.4474121,0.1088248
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:41,103,6.999224,6.988013,0.4397799,0.1081847
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:46,108,6.999284,6.987999,0.4566372,0.1085072
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:50,112,6.999278,6.988034,0.4464412,0.1105413
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:55,117,6.99927,6.987943,0.4447632,0.1096729
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:48:59,121,6.999149,6.988019,0.4565191,0.1114253
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:49:04,126,6.999211,6.988052,0.4498134,0.111171
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:49:08,130,6.999144,6.98807,0.4465265,0.1093862
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:54:21,9,6.999171,6.987957,0.4348145,0.1085825
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:54:26,13,6.999103,6.987995,0.4365768,0.1120679
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:54:30,18,6.999102,6.987915,0.4363293,0.1089255
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 16:54:37,22,6.999095,6.98799,0.4495883,0.1087072
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:52:51,4,6.999112,6.98841,0.472509,0.1002697
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:52:55,9,6.999104,6.988398,0.4876534,0.1021746
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:00,13,6.999177,6.988364,0.4481248,0.1021297
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:04,18,6.999139,6.988431,0.4736023,0.1019812
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:09,22,6.999326,6.988387,0.477506,0.1012239
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:13,27,6.999286,6.98838,0.4744624,0.101185
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:18,31,6.999313,6.988303,0.478787,0.1010884
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:22,36,6.999281,6.988321,0.474779,0.1027739
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:27,40,6.999313,6.988378,0.4739215,0.09840207
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:31,45,6.999306,6.988424,0.4594728,0.1024903
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:39,49,6.999227,6.988345,0.4765598,0.1018067
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 18:53:41,54,1.263741,-0.009089094,-0.1559015,-0.002306153
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
